Date,Politician,Last Name,Chamber,Symbol,Name,Trans Total<sup>*</sup>,Trans,Notes
26/07/2021,Michael,Mccaul,US Congressman,LUMN,Lumen Technolo,16001,Sell,"By Dependent Child And Spouse. Traded $2,002 To $30,000 "
26/07/2021,Michael,Mccaul,US Congressman,FTNT,Fortinet Inc,150001,Sell,"By Dependent Child And Spouse. Traded $100,002 To $200,000 "
26/07/2021,Michael,Mccaul,US Congressman,ZTS,Zoetis Inc Cl ,65001,Sell,"By Dependent Child And Spouse. Traded $30,002 To $100,000 "
26/07/2021,Shelley,Capito,US Senator,RYDBF,Royal Dutch Sh,8000,Sell,"By Spouse. As ADR/ADS but shown as Ord equivalent. Traded $1,001 to $15,000 "
26/07/2021,Shelley,Capito,US Senator,C,Citigroup Inc,8000,Sell,"By Spouse. Traded $1,001 to $15,000 "
26/07/2021,Shelley,Capito,US Senator,INTC,Intel Corp,8000,Sell,"By Spouse. Traded $1,001 to $15,000 "
26/07/2021,Shelley,Capito,US Senator,IBM,International ,8000,Sell,"By Spouse. Traded $1,001 to $15,000 "
26/07/2021,Shelley,Capito,US Senator,MSFT,Microsoft Corp,8000,Sell,"By Spouse. Traded $1,001 to $15,000 "
26/07/2021,Thomas,Carper,US Senator,CFA,Victory US 500,8000,Sell,"By Spouse. Traded $1,001 to $15,000 "
26/07/2021,Thomas,Carper,US Senator,IJS,S&P Smallcap 6,8000,Sell,"By Spouse. Traded $1,001 to $15,000 "
26/07/2021,Thomas,Carper,US Senator,FDN,DJ Internet In,8000,Sell,"By Spouse. Traded $1,001 to $15,000 "
26/07/2021,Thomas,Carper,US Senator,IVV,S&P 500 Ishare,8000,Sell,"By Spouse. Traded $1,001 to $15,000 "
27/07/2021,Diana,Harshbarger,US Congressman,SPGI,S&P Global Inc,8000,Buy,"By Spouse. Traded $1,001 to $15,000 "
27/07/2021,Joshua,Gottheimer,US Congressman,TPR,Tapestry Inc,8000,Buy,"Traded $1,001 to $15,000 "
27/07/2021,Katherine,Clark,US Congressman,V,Visa Inc,16001,Buy,"By Spouse. Traded $2,002 to $30,000 ."
27/07/2021,Katherine,Clark,US Congressman,UBS,UBS Group Ag A,16001,Buy,"By Spouse. Traded $2,002 to $30,000 "
27/07/2021,Katherine,Clark,US Congressman,MSFT,Microsoft Corp,16001,Buy,"By Spouse. Traded $2,002 To $30,000 ."
27/07/2021,Katherine,Clark,US Congressman,MRK,Merck & Compan,16001,Buy,"By Spouse. Traded $2,002 to $30,000 "
27/07/2021,Katherine,Clark,US Congressman,HON,Honeywell Inte,16001,Buy,"By Spouse. Traded $2,002 To $30,000 ."
27/07/2021,Katherine,Clark,US Congressman,HD,Home Depot,16001,Buy,"By Spouse. Traded $2,002 To $30,000 ."
27/07/2021,Katherine,Clark,US Congressman,CSCO,Cisco Systems ,16001,Buy,"By Spouse. Traded $2,002 to $30,000 "
27/07/2021,Kimberly,Schrier,US Congressman,AAPL,Apple Inc,750000,Buy,"Traded $500,001 to $1,000,000 ."
27/07/2021,Rohit,Khanna,US Congressman,AIG,American Inter,32500,Buy,"By Dependent Child. Traded $15,001 To $50,000 ."
27/07/2021,John,Hickenlooper,US Senator,SNAP,Snap Inc,32500,Sell,"By Spouse. Traded $15,001 To $50,000 "
27/07/2021,Joshua,Gottheimer,US Congressman,RBC,RBC Bearings I,8000,Sell,"Traded $1,001 to $15,000 ."
27/07/2021,Joshua,Gottheimer,US Congressman,SAM,Boston Beer Co,8000,Sell,"Traded $1,001 to $15,000 "
27/07/2021,Katherine,Clark,US Congressman,SBUX,Starbucks Corp,8000,Sell,"By Spouse. Traded $1,001 To $15,000 ."
27/07/2021,Katherine,Clark,US Congressman,IRM,Iron Mountain ,16001,Sell,"By Spouse. Traded $2,002 to $30,000 ."
27/07/2021,Katherine,Clark,US Congressman,EW,Edwards Lifesc,8000,Sell,"By Spouse. Traded $1,001 To $15,000 ."
27/07/2021,Michael,Mccaul,US Congressman,EPAM,Epam Systems I,65001,Sell,"By Dependent Child And Spouse. Traded $30,002 To $100,000 "
27/07/2021,Susie,Lee,US Congressman,XPO,Xpo Inc,8000,Sell,"Traded $1,001 to $15,000 "
28/07/2021,Carol,Miller,US Congressman,VIAB,Viacom Inc Cl ,32500,Buy,"By Spouse. Traded $15,001 To $50,000 "
28/07/2021,Carol,Miller,US Congressman,TXN,Texas Instrume,32500,Buy,"By Spouse. Traded $15,001 To $50,000 "
28/07/2021,Carol,Miller,US Congressman,DGX,Quest Diagnost,32500,Buy,"By Spouse. Traded $15,001 To $50,000 "
28/07/2021,Carol,Miller,US Congressman,GD,General Dynami,32500,Buy,"By Spouse. Trade $15,001 to $50,000 "
28/07/2021,Diana,Harshbarger,US Congressman,FLT,Fleetcor Techn,32002,Buy,"By Director And Spouse. Traded $4,004 To $60,000 "
28/07/2021,Joshua,Gottheimer,US Congressman,TT,Trane Technolo,8000,Buy,"Traded $1,001 to $15,000 "
28/07/2021,Marie,Newman,US Congressman,SBUX,Starbucks Corp,8000,Buy,"By Spouse. Traded $1,001 to $15,000 "
28/07/2021,Thomas,Suozzi,US Congressman,AMD,Adv Micro Devi,8000,Buy,"Traded $1,001 to $15,000 ."
28/07/2021,Carol,Miller,US Congressman,MRK,Merck & Compan,32500,Sell,"By Spouse. Traded $15,001 To $50,000 "
28/07/2021,Carol,Miller,US Congressman,HRL,Hormel Foods C,32500,Sell,"By Spouse. Traded $15,001 To $50,000 ."
28/07/2021,Carol,Miller,US Congressman,D,Dominion Energ,32500,Sell,"By Spouse. Traded $15,001 To $50,000 ."
28/07/2021,Diana,Harshbarger,US Congressman,AZO,Autozone,302002,Sell,"By Director And Spouse. Traded $4,004 To $60,000 "
28/07/2021,James,Langevin,US Congressman,ZG,Zillow Grp Inc,8000,Sell,"Sale Of Call Options With Strike Price $114 And Expiry 08/16/2021. Traded $1,001 To $15,000, As We Don't Have A Price We Have Stated An Amount Of 1 And Valued At The Midpoint."
28/07/2021,Joshua,Gottheimer,US Congressman,WDAY,Workday Inc,8000,Sell,"Traded $1,001 to $15,000 "
28/07/2021,Joshua,Gottheimer,US Congressman,NVDA,Nvidia Corp,8000,Sell,"Traded $1,001 to $15,000 "
28/07/2021,Joshua,Gottheimer,US Congressman,AAPL,Apple Inc,8000,Sell,"Traded $1,001 to $15,000 ."
28/07/2021,Michael,Mccaul,US Congressman,BABAF,Alibaba Group ,350001,Sell,"By Dependent Child And Spouse. Traded $200,002 To $500,000 ."
28/07/2021,Michael,Mccaul,US Congressman,WFC,Wells Fargo & ,40501,Sell,"By Dependent Child And Spouse. Traded $16,002 To $65,000 "
28/07/2021,Thomas,Suozzi,US Congressman,AAPL,Apple Inc,8000,Sell,"Traded $1,001 to $15,000 ."
28/07/2021,Thomas,Tuberville,US Senator,NVDA,Nvidia Corp,32500,Sell,"Sale Of Put Options With Strike Price $180 And Expiry 16-June-2022. Traded $15,001 To $50,000. "
29/07/2021,James,Langevin,US Congressman,Z,Zillow Group C,175000,Buy,"Traded $100,001 to $250,000 "
29/07/2021,Lois,Frankel,US Congressman,DD,Dupont Denemou,8000,Buy,"Traded $1,001 to $15,000 ."
29/07/2021,Michael,Mccaul,US Congressman,NFLX,Netflix Inc,350001,Buy,"By Dependent Child And Spouse. Traded $200,002 To $500,000 "
30/07/2021,Alan,Lowenthal,US Congressman,DECK,Deckers Outdoo,8000,Buy,"By Spouse. Traded $1,001 to $15,000 "
30/07/2021,Douglas,Lamborn,US Congressman,NTAP,Netapp Inc,97500,Buy,"By Politician Under Ira & Spouse. Traded $40,001 To $150,000 "
30/07/2021,John,Hickenlooper,US Senator,PINS,Pinterest Inc,32500,Buy,"By Spouse. Traded $15,001 To $50,000 "
30/07/2021,Joshua,Gottheimer,US Congressman,ROK,Rockwell Autom,8000,Buy,"Traded $1,001 to $15,000 "
30/07/2021,Kevin,Hern,US Congressman,SPY,S&P 500 SPDR,750000,Buy,"Traded $500,001 to $1,000,000 ."
30/07/2021,Kevin,Hern,US Congressman,NEE,Nextera Energy,75000,Buy,"Traded $50,001 to $100,000 "
30/07/2021,Kevin,Hern,US Congressman,JEPI,JPM Equity Pre,175000,Buy,"Traded $100,001 to $250,000 "
30/07/2021,Kevin,Hern,US Congressman,TIP,TIPS Bond Isha,375000,Buy,"Traded $250,001 to $500,000 "
30/07/2021,Kevin,Hern,US Congressman,FHLC,Fidelity Healt,75000,Buy,"Traded $50,001 to $100,000 "
30/07/2021,Kevin,Hern,US Congressman,FDRR,Fidelity Divid,75000,Buy,"Traded $50,001 to $100,000 "
30/07/2021,Kevin,Hern,US Congressman,AMZN,Amazon.com Inc,75000,Buy,"Traded $50,001 to $100,000 ."
30/07/2021,Kevin,Hern,US Congressman,GOOGL,Alphabet Cl A,175000,Buy,"Traded $100,001 to $250,000 "
30/07/2021,Michael,Mccaul,US Congressman,NFLX,Netflix Inc,350001,Buy,"By Dependent Child And Spouse. Traded $200,002 To $500,000 "
30/07/2021,Marie,Newman,US Congressman,COST,Costco Wholesa,32500,Sell,"By Spouse.Traded $15,001 To $50,000 "
30/07/2021,Marie,Newman,US Congressman,COIN,Coinbase Globa,65000,Sell,"By Spouse.Traded $30,001 To $100,000 "
02/08/2021,Alan,Lowenthal,US Congressman,DECK,Deckers Outdoo,8000,Buy,"Traded $1,001 to $15,000 ."
02/08/2021,Marie,Newman,US Congressman,TSLA,Tesla Inc,8000,Buy,"By Spouse.Traded $1,001 to $15,000 "
02/08/2021,Marie,Newman,US Congressman,TRV,The Travelers ,8000,Buy,"By Spouse.Traded $1,001 to $15,000 "
02/08/2021,Marie,Newman,US Congressman,META,Meta Platforms,32500,Buy,"By Spouse.Traded $15,001 To $50,000 "
02/08/2021,Peter,Sessions,US Congressman,NVDA,Nvidia Corp,8000,Buy,"By Spouse. Traded $1,001 To $15,000 ."
02/08/2021,Joshua,Gottheimer,US Congressman,W,Wayfair Inc,8000,Sell,"Traded $1,001 to $15,000 "
02/08/2021,Joshua,Gottheimer,US Congressman,PINS,Pinterest Inc,8000,Sell,"Traded $1,001 to $15,000 "
02/08/2021,Marie,Newman,US Congressman,TSLA,Tesla Inc,75000,Sell,"By Spouse.Traded $50,001 to $100,000 "
02/08/2021,Susan Ellen Zoe,Lofgren,US Congressman,QCOM,Qualcomm Inc,8000,Sell,"By Spouse. Traded $1,001 To $15,000 "
02/08/2021,Susan Ellen Zoe,Lofgren,US Congressman,HCA,Hca Holdings I,8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
02/08/2021,Susan Ellen Zoe,Lofgren,US Congressman,GIS,General Mills,8000,Sell,"By Spouse. Traded $1,001 To $15,000 ."
02/08/2021,Susan Ellen Zoe,Lofgren,US Congressman,CSCO,Cisco Systems ,8000,Sell,"By Spouse. Traded $1,001 To $15,000 "
03/08/2021,Michael,Mccaul,US Congressman,PROSF,Prosus NV Cl N,250001,Buy,"As ADR/ADS but shown as Ord equivalent. By Spouse & Dependent Child. Traded $150,002 to $350,000 ."
03/08/2021,Thomas,Suozzi,US Congressman,BWA,Borgwarner Inc,75000,Buy,"Traded $50,001 to $100,000 ."
03/08/2021,Virginia,Foxx,US Congressman,T,AT&T Inc,8000,Buy,"Traded $1,001 to $15,000 "
03/08/2021,Alan,Lowenthal,US Congressman,BSX,Boston Scienti,32000,Sell,"By Spouse. Traded $4,001 To $60,000 "
03/08/2021,Thomas,Suozzi,US Congressman,WY,Weyerhaeuser C,75000,Sell,"Traded $50,001 to $100,000 "
04/08/2021,Alan,Lowenthal,US Congressman,DECK,Deckers Outdoo,8000,Buy,"By Spouse. Traded $1,001 To $15,000 ."
04/08/2021,Blake,Moore,US Congressman,WYNN,Wynn Resorts L,8000,Buy,"Purchase Of Put Options With Strike Price $100 And Expiry 17-September-2021. Traded $1,001 To $15,000 "
04/08/2021,Blake,Moore,US Congressman,WYNN,Wynn Resorts L,8000,Buy,"Purchase Of Put Options With Strike Price $100 And Expiry 20-August-2021. Traded $1,001 To $15,000 "
04/08/2021,Blake,Moore,US Congressman,WYNN,Wynn Resorts L,16001,Buy,"Purchase Of Put Options With Strike Price $105 And Expiry 20-August-2021. Traded $2,002 To $30,000 "
04/08/2021,Diana,Harshbarger,US Congressman,FLT,Fleetcor Techn,16001,Buy,"By Director And Spouse. Traded $2,002 To $30,000 ."
04/08/2021,Joshua,Gottheimer,US Congressman,BKNG,Booking Holdin,8000,Buy,"Traded $1,001 to $15,000 "
04/08/2021,Joshua,Gottheimer,US Congressman,AMD,Adv Micro Devi,8000,Buy,"Traded $1,001 to $15,000 ."
04/08/2021,Lois,Frankel,US Congressman,MKL,Markel Corp,8000,Buy,"Traded $1,001 to $15,000 ."
04/08/2021,Lois,Frankel,US Congressman,GXO,Gxo Logistics ,8000,Buy,"Traded $1,001 to $15,000 "
04/08/2021,Michael,Mccaul,US Congressman,CW,Curtiss-Wright,40501,Buy,"By Spouse & Dependent Child. Traded $16,002 to $65,000 ."
04/08/2021,Blake,Moore,US Congressman,WYNN,Wynn Resorts L,16001,Sell,"Sale Of Put Options With Strike Price $100 And Expiry 20-August-2021. Traded $2,002 To $30,000 "
04/08/2021,Blake,Moore,US Congressman,WYNN,Wynn Resorts L,16001,Sell,"Sale Of Put Options With Strike Price $105 And Expiry 17-September-2021. Traded $2,002 To $30,000 "
04/08/2021,Lois,Frankel,US Congressman,WAT,Waters Corp,8000,Sell,"Traded $1,001 to $15,000 "
04/08/2021,Michael,Mccaul,US Congressman,NUE,Nucor Corp,550001,Sell,"By Spouse & Dependent Child. Traded $350,002 To $750,000 ."
04/08/2021,Michael,Mccaul,US Congressman,CVS,CVS Corp,40501,Sell,"By Spouse & Dependent Child. Traded $16,002 to $65,000 ."
04/08/2021,Michael,Mccaul,US Congressman,EQH,Axa Equitable ,40501,Sell,"By Spouse & Dependent Child. Traded $16,002 to $65,000 ."
04/08/2021,Michael,Mccaul,US Congressman,CVX,Chevron Corp,40501,Sell,"By Spouse & Dependent Child. Traded $16,002 to $65,000 ."
04/08/2021,Michael,Mccaul,US Congressman,TPR,Tapestry Inc,65001,Sell,"By Spouse & Dependent Child. Traded $30,002 To $100,000 ."
04/08/2021,Michael,Mccaul,US Congressman,NFG,National Fuel ,65001,Sell,"By Spouse & Dependent Child. Traded $30,002 To $100,000 ."
04/08/2021,Michael,Mccaul,US Congressman,MRK,Merck & Compan,65001,Sell,"By Spouse & Dependent Child. Traded $30,002 To $100,000 ."
04/08/2021,Thomas,Carper,US Senator,ARE,Alexandria Rea,8000,Sell,"By Spouse. Traded $1,001 To $15,000 ."
05/08/2021,Alan,Lowenthal,US Congressman,DECK,Deckers Outdoo,8000,Buy,"Traded $1,001 to $15,000 ."
05/08/2021,Marjorie,Greene,US Congressman,V,Visa Inc,32500,Buy,"Traded $15,001 to $50,000 "
05/08/2021,Marjorie,Greene,US Congressman,CLX,Clorox Company,32500,Buy,"Traded $15,001 to $50,000 "
05/08/2021,Michael,Mccaul,US Congressman,CW,Curtiss-Wright,65001,Buy,"By Spouse & Dependent Child. Traded $30,002 To $100,000 ."
05/08/2021,Brian,Mast,US Congressman,ESGC,Eros Stx Globa,8000,Sell,"Traded $1,001 to $15,000 "
05/08/2021,Diana,Harshbarger,US Congressman,AZO,Autozone,16001,Sell,"Traded $2,002 To $30,000 "
05/08/2021,Donald,Beyer,US Congressman,TJX,TJX Companies,1714,Sell,Price not reported
05/08/2021,Joshua,Gottheimer,US Congressman,NSC,Norfolk Southe,8000,Sell,"Traded $1,001 to $15,000 "
05/08/2021,Michael,Mccaul,US Congressman,GOOGL,Alphabet Cl A,250001,Sell,"By Spouse & Dependent Child. Traded $150,002 To $350,000 ."
06/08/2021,Charles,Fleischmann,US Congressman,DKNG,Draftkings Inc,8000,Buy,"By Dependent Child. Traded $1,001 To $15,000 ."
06/08/2021,Marie,Newman,US Congressman,MSFT,Microsoft Corp,8000,Buy,"By Spouse.Traded $1,001 to $15,000 "
06/08/2021,Marie,Newman,US Congressman,ATVI,Activision Bli,8000,Buy,"By Spouse. Traded $1,001 to $15,000 "
06/08/2021,Michael,Mccaul,US Congressman,CW,Curtiss-Wright,207501,Buy,"By Spouse & Dependent Child. Traded $115,002 To $300,000 ."
06/08/2021,Virginia,Foxx,US Congressman,NHI,National Healt,8000,Buy,"Traded $1,001 to $15,000 "
06/08/2021,Alan,Lowenthal,US Congressman,BSX,Boston Scienti,8000,Sell,"By Spouse. Traded $1,001 To $15,000 ."
06/08/2021,Charles,Fleischmann,US Congressman,ZBH,Zimmer Biomet ,8000,Sell,"By Dependent Child. Traded $1,001 To $15,000 "
06/08/2021,Diana,Harshbarger,US Congressman,FIS,Fidelity Natio,16001,Sell,"By Congressman & Spouse. Traded $2,002 To $30,000 ."
06/08/2021,Michael,Mccaul,US Congressman,BRX,Brixmor Proper,107501,Sell,"By Dependent Child And Spouse. Traded $65,002 To $150,000 "
06/08/2021,Stephanie,Bice,US Senator,WFC,Wells Fargo & ,8000,Sell,"Traded $1,001 to $15,000 "
06/08/2021,Susie,Lee,US Congressman,LYV,Live Nation En,8000,Sell,"Traded $1,001 to $15,000 "
08/08/2021,Michael,Mccaul,US Congressman,BRX,Brixmor Proper,107501,Sell,"By Dependent Child And Spouse. Traded $65,002 To $150,000 "
09/08/2021,Diana,Harshbarger,US Congressman,KO,Coca-Cola Comp,32002,Buy,"By Director And Spouse. Traded $4,004 To $60,000 "
09/08/2021,Diana,Harshbarger,US Congressman,BAH,Booz Allen Ham,16001,Buy,"By Director And Spouse. Traded $2,002 To $30,000 "
09/08/2021,Kathy,Manning,US Congressman,MTCH,Match Group In,8000,Buy,"Traded $1,001 to $15,000 ."
09/08/2021,Michael,Mccaul,US Congressman,FLT,Fleetcor Techn,150001,Buy,"By Spouse & Dependent Child. Traded $100,002 To $200,000 ."
09/08/2021,Michael,Mccaul,US Congressman,SCHW,The Charles Sc,150001,Buy,"By Spouse & Dependent Child. Traded $100,002 To $200,000 ."
09/08/2021,Michael,Mccaul,US Congressman,LIN,Linde Plc,150001,Buy,"By Spouse & Dependent Child. Traded $100,002 To $200,000 ."
09/08/2021,Michael,Mccaul,US Congressman,PCAR,Paccar Inc,65001,Buy,"By Spouse & Dependent Child. Traded $30,002 To $100,000 ."
09/08/2021,Michael,Mccaul,US Congressman,CW,Curtiss-Wright,40501,Buy,"By Spouse & Dependent Child. Traded $16,002 to $65,000 ."
09/08/2021,Susan Ellen Zoe,Lofgren,US Congressman,ACN,Accenture Plc,8000,Buy,"By Spouse. Traded $1,001 To $15,000 ."
09/08/2021,Susan Ellen Zoe,Lofgren,US Congressman,ADBE,Adobe Systems ,8000,Buy,"By Spouse. Traded $1,001 To $15,000 "
09/08/2021,Susan Ellen Zoe,Lofgren,US Congressman,ALLY,Ally Financial,8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
09/08/2021,Susan Ellen Zoe,Lofgren,US Congressman,AON,AON Plc,8000,Buy,"By Spouse. Traded $1,001 To $15,000 ."
09/08/2021,Susan Ellen Zoe,Lofgren,US Congressman,BX,Blackstone Inc,8000,Buy,"By Spouse. Traded $1,001 To $15,000 "
09/08/2021,Susan Ellen Zoe,Lofgren,US Congressman,CTAS,Cintas Corp,8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
09/08/2021,Susan Ellen Zoe,Lofgren,US Congressman,EW,Edwards Lifesc,8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
09/08/2021,Susan Ellen Zoe,Lofgren,US Congressman,HD,Home Depot,8000,Buy,"By Spouse. Traded $1,001 To $15,000 ."
09/08/2021,Susan Ellen Zoe,Lofgren,US Congressman,JPM,JP Morgan Chas,8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
09/08/2021,Susan Ellen Zoe,Lofgren,US Congressman,MA,Mastercard Inc,8000,Buy,"By Spouse. Traded $1,001 To $15,000 ."
09/08/2021,Susan Ellen Zoe,Lofgren,US Congressman,NXPI,Nxp Semiconduc,8000,Buy,"By Spouse. Traded $1,001 To $15,000 ."
09/08/2021,Susan Ellen Zoe,Lofgren,US Congressman,SBUX,Starbucks Corp,8000,Buy,"By Spouse. Traded $1,001 To $15,000 ."
09/08/2021,Susan Ellen Zoe,Lofgren,US Congressman,TMO,Thermo Fisher ,8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
09/08/2021,Susan Ellen Zoe,Lofgren,US Congressman,TMUS,T-Mobile US,8000,Buy,"By Spouse. Traded $1,001 To $15,000 ."
09/08/2021,Susan Ellen Zoe,Lofgren,US Congressman,TT,Trane Technolo,8000,Buy,"By Spouse. Traded $1,001 To $15,000 ."
09/08/2021,Susan Ellen Zoe,Lofgren,US Congressman,UNH,Unitedhealth G,8000,Buy,"By Spouse. Traded $1,001 To $15,000 ."
09/08/2021,Susan Ellen Zoe,Lofgren,US Congressman,V,Visa Inc,8000,Buy,"By Spouse. Traded $1,001 To $15,000 ."
09/08/2021,Susan Ellen Zoe,Lofgren,US Congressman,ZTS,Zoetis Inc Cl ,8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
09/08/2021,Virginia,Foxx,US Congressman,BXMT,Blackstone Mor,75000,Buy,"Traded $50,001 to $100,000 "
09/08/2021,Virginia,Foxx,US Congressman,XOM,Exxon Mobil Co,75000,Buy,"Traded $50,001 to $100,000 "
09/08/2021,Virginia,Foxx,US Congressman,NHI,National Healt,8000,Buy,"Traded $1,001 to $15,000 "
09/08/2021,Virginia,Foxx,US Congressman,PPL.TO,Pembina Pipeli,32500,Buy,"Traded $15,001 to $50,000 "
09/08/2021,Michael,Mccaul,US Congressman,PEP,Pepsico Inc,107501,Sell,"By Spouse & Dependent Child. Traded $65,002 To $150,000 ."
10/08/2021,Austin,Scott,US Congressman,BLDP,Ballard Power ,8000,Buy,"Traded $1,001 to $15,000 "
10/08/2021,Austin,Scott,US Congressman,KPLTW,Katapult Hldgs,8000,Buy,"Traded $1,001 to $15,000 ."
10/08/2021,Michael,Mccaul,US Congressman,MNST,Monster Bevera,150001,Buy,"By Spouse & Dependent Child. Traded $100,002 To $200,000 ."
10/08/2021,Michael,Mccaul,US Congressman,SCHW,The Charles Sc,150001,Buy,"By Spouse & Dependent Child. Traded $100,002 To $200,000 ."
10/08/2021,Michael,Mccaul,US Congressman,FLT,Fleetcor Techn,75000,Buy,"By Spouse. Traded $50,001 to $100,000 ."
10/08/2021,Michael,Mccaul,US Congressman,CW,Curtiss-Wright,40501,Buy,"By Spouse & Dependent Child. Traded $16,002 to $65,000 ."
10/08/2021,Patrick,Fallon,US Congressman,DE,Deere & Compan,175000,Buy,"Traded $100,001 to $250,000 "
10/08/2021,Austin,Scott,US Congressman,NVVE,Nuvve Hldg Cor,8000,Sell,"Traded $1,001 to $15,000 ."
10/08/2021,Patrick,Fallon,US Congressman,AAL,American Airli,16001,Sell,"Traded $2,002 To $30,000 "
10/08/2021,Patrick,Fallon,US Congressman,CVX,Chevron Corp,8000,Sell,"Traded $1,001 to $15,000 "
10/08/2021,Patrick,Fallon,US Congressman,DE,Deere & Compan,183001,Sell,"Traded $101,002 To $265,000 "
10/08/2021,Patrick,Fallon,US Congressman,LUV,Southwest Airl,8000,Sell,"Traded $1,001 to $15,000 "
10/08/2021,Patrick,Fallon,US Congressman,AAL,American Airli,1,Sell,Sale Of Call Options With A Strike Price $22 And Expiry 17-September-2021. Price Not Reported
10/08/2021,Patrick,Fallon,US Congressman,AAL,American Airli,1,Sell,Sale Of Call Options With A Strike Price $24 And Expiry 17-September-2021. Price Not Reported
10/08/2021,Patrick,Fallon,US Congressman,CVX,Chevron Corp,1,Sell,Sale Of Call Options With Strike Price $105 And Expiry 17-September-2021. Price Not Reported.
10/08/2021,Patrick,Fallon,US Congressman,DE,Deere & Compan,1,Sell,Sale Of Put Options With Strike Price $362.5 And Expiry 20-August-2021. Price No Reported.
10/08/2021,Patrick,Fallon,US Congressman,LUV,Southwest Airl,1,Sell,Sale Of Call Options With Strike Price $52.5 And Expiry 17-September-2021. Price No Reported.
10/08/2021,Thomas,Tuberville,US Senator,INTC,Intel Corp,8000,Sell,"Sale Of Put Options With Strike Price $52.50 And Expiry 6/17/2022. Traded $1,001 To $15,000 "
11/08/2021,Mark,Green,US Congressman,AM,Antero Midstre,75000,Buy,"Traded $50,001 to $100,000 "
11/08/2021,Mark,Green,US Congressman,ET,Energy Transfe,375000,Buy,"Traded $250,001 to $500,000 "
11/08/2021,Mark,Green,US Congressman,SHLX,Shell Midstrea,175000,Buy,"Traded $100,001 to $250,000 "
11/08/2021,Michael,Mccaul,US Congressman,SCHW,The Charles Sc,150001,Buy,"By Spouse & Dependent Child. Traded $100,002 To $200,000 ."
11/08/2021,Michael,Mccaul,US Congressman,FLT,Fleetcor Techn,150001,Buy,"By Spouse & Dependent Child. Traded $100,002 To $200,000 ."
